t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0
250,0.7128,0.2772,0.01,85.60211647334214,0.08237125438634624,0.01892,2.9484780800000028
500,0.7128,0.2772,0.01,85.73091276853731,0.08092958222274443,0.0145592,3.042268480000007
750,0.7144,0.2752,0.0104,85.85151847870155,0.07984362730498067,0.013084266666666667,3.0743138133333336
1000,0.7156,0.274,0.0104,85.88717107147342,0.07943254860167118,0.012398,3.0916643199999903
1250,0.7168,0.2728,0.0104,85.90005741209471,0.0792685652094802,0.01198592,3.102064256000002
1500,0.716,0.2736,0.0104,85.914811648165,0.07911328911758574,0.0117112,3.108989226666674
1750,0.716,0.2736,0.0104,85.92006644887533,0.07904992066978983,0.011514971428571429,3.1139267657143046
2000,0.7164,0.2732,0.0104,85.92465037887385,0.07899048516398782,0.0113678,3.117626800000031
2250,0.716,0.2736,0.0104,85.92471185946097,0.07898611289803553,0.011253333333333334,3.120498631111152
2500,0.7144,0.2756,0.01,85.93064205094738,0.07894878154882044,0.01116176,3.1228068480000597
2750,0.7148,0.2752,0.01,85.9278885415325,0.07896633366851051,0.011086836363636363,3.124694050909167
3000,0.7152,0.2748,0.01,85.9290125574556,0.07895148990049893,0.0110244,3.1262756266667564
3250,0.7152,0.2748,0.01,85.92631147209131,0.07896947181523095,0.01097156923076923,3.127611569230872
3500,0.714,0.276,0.01,85.92832760074134,0.07896669975957774,0.010926285714285715,3.1287466971429776
3750,0.7144,0.2756,0.01,85.92760852014713,0.07896643696914539,0.01088704,3.129729365333467
4000,0.7152,0.2748,0.01,85.92904854315245,0.0789501995094519,0.0108527,3.1305869600001475
4250,0.7152,0.2748,0.01,85.92919719174027,0.07894733947388666,0.0108224,3.1313436235295704
4500,0.7136,0.2764,0.01,85.93299281308164,0.07892723495809474,0.010795466666666666,3.132023822222373
4750,0.7136,0.2764,0.01,85.9309198365097,0.07893929300322104,0.010771368421052632,3.1326276042106693
5000,0.7148,0.2748,0.0104,85.92874076640888,0.07895384836768798,0.0107496,3.1331697600001323
5250,0.7164,0.2732,0.0104,85.92769264317856,0.07895775193052679,0.010729980952380952,3.1336669561905928
5500,0.7156,0.274,0.0104,85.92939578648361,0.07895593565455478,0.010712145454545454,3.13411944727283
5750,0.7164,0.2732,0.0104,85.9319524055805,0.07891092006354353,0.010695373913043479,3.134537405217479
6000,0.7164,0.2732,0.0104,85.93068980817124,0.07891848340263868,0.010680466666666666,3.134914906666739
6250,0.7164,0.2732,0.0104,85.93145125732535,0.07891048256713942,0.010666752,3.1352627712000527
6500,0.7152,0.2748,0.01,85.93398281369852,0.07890043897631356,0.010654092307692308,3.1355814892308023
6750,0.7148,0.2752,0.01,85.93413281286729,0.07889330607338443,0.01064237037037037,3.135876480000015
7000,0.7156,0.2744,0.01,85.93203862880499,0.07890727497678823,0.010631485714285713,3.1361508571428516
7250,0.7156,0.2744,0.01,85.93276279737314,0.07889812796741394,0.010621351724137931,3.136406333793084
7500,0.7152,0.2748,0.01,85.9331845684462,0.07890744483213928,0.010611893333333334,3.1366475946666377
7750,0.7152,0.2748,0.01,85.93416426103376,0.07889350707736097,0.010603045161290323,3.1368750451612497
8000,0.7156,0.2744,0.01,85.93552491459678,0.07887544899030888,0.01059475,3.1370864599999475
8250,0.7152,0.2748,0.01,85.93669876142002,0.0788621688331709,0.010586957575757576,3.137286283636298
8500,0.7148,0.2752,0.01,85.93723070626363,0.07887032864924799,0.010579623529411764,3.1374729035293307
8750,0.7152,0.2748,0.01,85.93511510932854,0.07888432885727417,0.010572708571428571,3.137648987428467
9000,0.7156,0.274,0.0104,85.93494897949064,0.07888117193688578,0.010566133333333333,3.1378161066665378
9250,0.7156,0.274,0.0104,85.93446481122281,0.07888188487915948,0.010557967567567567,3.137987113513375
9500,0.7148,0.2748,0.0104,85.93617363568596,0.07887955492900665,0.010552168421052631,3.1381377178945917
9750,0.7152,0.2744,0.0104,85.9350301701788,0.0788831580871203,0.010546666666666666,3.1382810584613887
10000,0.7164,0.2732,0.0104,85.9317243479854,0.07890818496613695,0.01054144,3.13841563199984
10250,0.7168,0.2728,0.0104,85.93940289478346,0.0788229219217735,0.010536039024390244,3.1385464663412925
10500,0.7148,0.2752,0.01,85.93758661621023,0.07886939333202361,0.01052937142857143,3.138679512380774
10750,0.7156,0.2744,0.01,85.9344810397892,0.07888941452290742,0.010524911627906976,3.1388026195347027
11000,0.7156,0.2744,0.01,85.93409303269657,0.07889098835323215,0.010520654545454545,3.1389169745452667
11250,0.7156,0.2744,0.01,85.93216769653957,0.0789031143633091,0.010516586666666666,3.1390218808886954
11500,0.7156,0.2744,0.01,85.93161972057042,0.07891679698605951,0.010512695652173913,3.139123186086757
11750,0.716,0.274,0.01,85.92971259191003,0.07892229687159301,0.010508970212765957,3.1392159591487236
12000,0.716,0.274,0.01,85.93166720157384,0.07890390634122356,0.0105054,3.1393004133331117
12250,0.716,0.274,0.01,85.93028905950011,0.07891603967476495,0.010501975510204082,3.1393816163263035
12500,0.7164,0.2736,0.01,85.93773957601529,0.07885403652568942,0.010498688,3.1394610943997776
12750,0.716,0.274,0.01,85.92830432088185,0.07893364384090212,0.010495529411764706,3.1395375435291855
13000,0.7156,0.274,0.0104,85.927231138672,0.07894230397505313,0.010492461538461539,3.1396093661536084
13250,0.716,0.2736,0.0104,85.92810728128124,0.07893739606640768,0.010489539622641509,3.139677174339372
13500,0.7164,0.2732,0.0104,85.92492753385233,0.07896176584610795,0.010486725925925927,3.1397422340738124
13750,0.7164,0.2732,0.0104,85.93585934648911,0.07884490986278728,0.010484014545454546,3.139809722181543
14000,0.716,0.274,0.01,85.9413975303289,0.0787930863639488,0.0104814,3.13987043428543
14250,0.7148,0.2748,0.0104,85.94440732298528,0.07875240672852327,0.010478484210526317,3.139929510175164
14500,0.7144,0.2756,0.01,85.94579620386705,0.07873930612362025,0.010476055172413793,3.139983106206626
14750,0.7152,0.2748,0.01,85.94478465509557,0.07874544165148449,0.01047370847457627,3.1400360786437966
15000,0.7156,0.2744,0.01,85.94283793999546,0.07876191062102404,0.01047144,3.140088458666392
15250,0.7144,0.2756,0.01,85.94565437600997,0.07873852252482035,0.010469245901639345,3.140140285901359
15500,0.7152,0.2748,0.01,85.95189312528292,0.07866222556668352,0.01046676129032258,3.140194043870678
15750,0.7156,0.2744,0.01,85.95248158842278,0.07865511258889055,0.010464711111111111,3.140241838729857
16000,0.7156,0.2744,0.01,85.95261094558516,0.07865293683994383,0.010462725,3.140287719999687
16250,0.7144,0.2756,0.01,85.95551647368383,0.07863070082204002,0.0104608,3.1403336959996775
16500,0.7156,0.2744,0.01,85.95420163710133,0.07864149165719728,0.010458933333333333,3.140377978181485
16750,0.7156,0.2744,0.01,85.95321847224079,0.07865014756353529,0.010457122388059702,3.1404204226862227
17000,0.7156,0.274,0.0104,85.95241176959786,0.07865725980883308,0.010455341176470588,3.1404619670584686
17250,0.7168,0.2728,0.0104,85.95122147982532,0.07866557310423904,0.010453634782608696,3.1405027339126996
17500,0.7164,0.2732,0.0104,85.95163864560064,0.07866302028215683,0.010451977142857142,3.1405420159996775
17750,0.7168,0.2728,0.0104,85.95049853820959,0.0786730212791028,0.010450366197183099,3.14057965070392
18000,0.7172,0.2724,0.0104,85.9470075071895,0.07870027174385673,0.0104488,3.140615111110826
18250,0.7164,0.2732,0.0104,85.94988407564404,0.07868125960687906,0.010447276712328767,3.140649678903844
18500,0.7164,0.2736,0.01,85.94742921579892,0.07870046345128089,0.010445794594594595,3.140682620540297
18750,0.716,0.274,0.01,85.95027962389291,0.07867577404577475,0.010444352,3.1407158698664412
19000,0.716,0.274,0.01,85.9496694929352,0.07868046796779736,0.010442947368421053,3.1407496757892615
19250,0.7156,0.2744,0.01,85.95376680753773,0.07864787102273404,0.01044157922077922,3.1407838171426614
19500,0.7156,0.2744,0.01,85.9589776918613,0.07858435225528744,0.01044,3.1408204635895625
19750,0.7164,0.2736,0.01,85.9584282089532,0.07858645646379492,0.010438703797468354,3.1408534116454088
20000,0.7152,0.2748,0.01,85.9588793306879,0.07858154242655621,0.01043744,3.1408853999998505
20250,0.7148,0.2752,0.01,85.96241489623225,0.07855350524856047,0.010436207407407408,3.1409167565430707
20500,0.7152,0.2748,0.01,85.9582148758269,0.07858857563538142,0.01043500487804878,3.140945982438889
20750,0.7156,0.2748,0.0096,86.1023145120114,0.07704944989813306,0.010427701204819277,3.1410278939757594
21000,0.7176,0.2724,0.01,86.19078878777597,0.07614138856814394,0.0104184,3.141143687618899
21250,0.7184,0.2716,0.01,86.19121175740294,0.07613574973927997,0.010408037647058823,3.1412882974116094
21500,0.7176,0.2724,0.01,86.19100143252771,0.07613932377116887,0.010397916279069767,3.141428018604492
21750,0.7184,0.2716,0.01,86.1903698911548,0.07614482740533879,0.010388027586206897,3.1415639613791475
22000,0.7188,0.2712,0.01,86.18912811949943,0.07615485817366827,0.010378363636363637,3.141697258181655
22250,0.718,0.272,0.01,86.19042994736434,0.07614660654480306,0.010368916853932585,3.1418274876402803
22500,0.7184,0.272,0.0096,86.1899653494798,0.0761526384521065,0.01035968,3.141954851555377
22750,0.7176,0.2728,0.0096,86.19067574622436,0.0761452423451707,0.010350646153846154,3.1420788043954193
23000,0.7184,0.272,0.0096,86.18990801900227,0.07615127060147282,0.010341808695652174,3.14220058434763
23250,0.7184,0.272,0.0096,86.18769957761683,0.07617084936712361,0.01033316129032258,3.1423190640858274
23500,0.718,0.2724,0.0096,86.18673072425037,0.07617857647841256,0.010324697872340426,3.1424347029785342
23750,0.7188,0.2716,0.0096,86.18626619138885,0.0761790939028449,0.010316412631578948,3.142547799578765
24000,0.7188,0.2716,0.0096,86.18816982121568,0.07616003500585526,0.0103083,3.142658959999821
24250,0.718,0.2724,0.0096,86.19020747227025,0.07614749578829699,0.010300354639175257,3.142768316700849
24500,0.718,0.2724,0.0096,86.19107127033314,0.07613675969249438,0.010292571428571429,3.1428757420406264
24750,0.7184,0.272,0.0096,86.18829161718963,0.07616276409679938,0.010284945454545455,3.1429816888886983
25000,0.718,0.272,0.01,86.18859440240017,0.07615848447766568,0.010277456,3.1430848639998166
25250,0.7192,0.2712,0.0096,86.19832135249057,0.07603962703801768,0.010269972277227722,3.143186731088933
25500,0.72,0.2704,0.0096,86.31875346614193,0.0747527339493719,0.010258870588235294,3.143329769411578
25750,0.7196,0.2708,0.0096,86.31921736164452,0.0747508163292736,0.010247984466019417,3.143471950291073
26000,0.7196,0.2708,0.0096,86.31777615814205,0.07476268418901198,0.010237307692307693,3.143610818461353
26250,0.7204,0.27,0.0096,86.32417556643928,0.07469720192692945,0.010225081904761905,3.143755623618864
26500,0.7188,0.272,0.0092,86.32008547549842,0.07474337248271166,0.010214324528301887,3.1438916588677315
26750,0.7188,0.272,0.0092,86.32010897326478,0.0747438585517703,0.01020426168224299,3.14402319551382
27000,0.7196,0.2712,0.0092,86.31575958555648,0.0747826572139203,0.010194385185185185,3.1441509748146195
27250,0.7192,0.2716,0.0092,86.31610691423076,0.07478060332682476,0.010184689908256881,3.144275487706238
27500,0.7192,0.2716,0.0092,86.31500189527124,0.0747879287945166,0.01017517090909091,3.144397957818007
27750,0.7192,0.2716,0.0092,86.31760650278055,0.07476622313398365,0.010165823423423424,3.144518699819655
28000,0.7192,0.2716,0.0092,86.31813069124361,0.07475929630886784,0.010156642857142857,3.1446372628569885
28250,0.718,0.2728,0.0092,86.3228990449045,0.0747242591768966,0.010147624778761062,3.144754350442334
28500,0.718,0.2728,0.0092,86.3219825009546,0.07473208035626674,0.010138764912280702,3.1448690470174125
28750,0.7184,0.2724,0.0092,86.31903336312332,0.07475378255830964,0.010130059130434783,3.144981726608578
29000,0.7188,0.2716,0.0096,86.31865072683229,0.07475504797660418,0.010121489655172414,3.1450929710343773
29250,0.7184,0.272,0.0096,86.32109557364791,0.0747379950584474,0.010113080341880342,3.1452019418802437
29500,0.7188,0.2716,0.0096,86.3206174418773,0.07474049701822151,0.010104813559322034,3.1453085667795695
29750,0.7196,0.2708,0.0096,86.31870113372027,0.07475551101287464,0.010096685714285715,3.1454135878990725
30000,0.7196,0.2708,0.0096,86.31809715299501,0.0747597732950317,0.010088693333333334,3.1455179679999117
30250,0.7188,0.2716,0.0096,86.31915472515698,0.07475731534249365,0.01008083305785124,3.145619903470982
30500,0.718,0.2728,0.0092,86.32149112069615,0.07473519019458626,0.010073101639344263,3.145719800655647
30750,0.7176,0.2732,0.0092,86.32078142622902,0.07474052908898898,0.01006549593495935,3.145818239999908
31000,0.718,0.2728,0.0092,86.32090800327072,0.07473878943551415,0.010058012903225807,3.1459142709676557
31250,0.7192,0.2716,0.0092,86.31833310479637,0.07475748914534414,0.0100506496,3.14600986111991
31500,0.7184,0.2724,0.0092,86.319083392011,0.07475193696354711,0.010043403174603175,3.1461050768252976
31750,0.7192,0.2716,0.0092,86.31930989135743,0.07474814100865759,0.010036270866141733,3.1461987275589482
32000,0.7188,0.272,0.0092,86.31904884638341,0.07474777888012077,0.01002925,3.146290194999888
32250,0.7188,0.272,0.0092,86.32114386924793,0.07473772309413276,0.010022337984496124,3.1463798920929102
32500,0.7176,0.2732,0.0092,86.32186060940003,0.07473065452671993,0.010015532307692308,3.146467716922973
32750,0.7188,0.272,0.0092,86.32084205420183,0.07473964158438919,0.010008830534351145,3.1465548848853993
33000,0.7188,0.2716,0.0096,86.3199273137751,0.07474404637342401,0.010002218181818182,3.1466413381817278
33250,0.7192,0.2712,0.0096,86.31746415332435,0.07476547958366563,0.009995717293233083,3.146725731127735
33500,0.7192,0.2712,0.0096,86.31825665110365,0.07475779824066042,0.00998931343283582,3.146808372537225
33750,0.7196,0.2708,0.0096,86.31707221431614,0.07476887998280514,0.009983004444444445,3.1468900693332387
34000,0.7192,0.2712,0.0096,86.31848485572922,0.07475689269792271,0.009976788235294118,3.1469705129410745
34250,0.7196,0.2708,0.0096,86.31947367739933,0.07475168668863738,0.009970662773722628,3.147052304817405
34500,0.7196,0.2712,0.0092,86.32035939241723,0.07474336170957181,0.009964626086956523,3.147131325217259
34750,0.7196,0.2712,0.0092,86.31839876178479,0.0747561613718338,0.009958676258992806,3.1472089646041663
35000,0.72,0.2708,0.0092,86.3177979157191,0.07476126744633102,0.009952811428571429,3.1472857325712593
35250,0.72,0.2708,0.0092,86.31726210279668,0.07476670447442355,0.009947029787234043,3.1473605129076128
35500,0.72,0.2708,0.0092,86.31507369854094,0.07478461187231056,0.009941329577464788,3.147433874929367
35750,0.7204,0.2704,0.0092,86.31483298390047,0.0747870914574427,0.00993570909090909,3.1475065241955718
36000,0.7196,0.2712,0.0092,86.31576089344561,0.07477710745645079,0.009930166666666667,3.1475783644441924
36250,0.7188,0.272,0.0092,86.32009838586454,0.07474580282502406,0.009924700689655173,3.1476490328273163
36500,0.7188,0.272,0.0092,86.31921656256435,0.074752570678234,0.009919309589041097,3.1477186980819027
36750,0.7192,0.2716,0.0092,86.31745552600782,0.07476736857159023,0.009913991836734694,3.1477873197275823
37000,0.7192,0.2712,0.0096,86.31644571996668,0.07477451379009876,0.009908735135135136,3.1478550745942773
37250,0.7184,0.272,0.0096,86.32037573599368,0.07474404668858495,0.009903559731543624,3.147921967248002
37500,0.7192,0.2712,0.0096,86.31961010574355,0.07474962761553067,0.009898453333333333,3.147988108799675
37750,0.7192,0.2712,0.0096,86.32011633110828,0.07474696163390031,0.009893414569536425,3.1480534421188757
38000,0.7192,0.2712,0.0096,86.31928557910547,0.0747520412185884,0.009888442105263158,3.1481180842101883
38250,0.7192,0.2712,0.0096,86.31992300673724,0.07474779228596484,0.009883534640522875,3.148182190849326
38500,0.7192,0.2716,0.0092,86.31854058970434,0.07475915633259281,0.00987869090909091,3.1482453236360044
38750,0.7192,0.2716,0.0092,86.3200430069466,0.07474569719071707,0.009873909677419355,3.1483083974189787
39000,0.7196,0.2712,0.0092,86.31765238043263,0.07476422280153726,0.009869189743589744,3.148369587691912
39250,0.7188,0.272,0.0092,86.31969489443621,0.07474792635004134,0.009864529936305733,3.1484301696811143
39500,0.7196,0.2712,0.0092,86.3167611255395,0.07476937982848417,0.00985992911392405,3.148490661265389
39750,0.72,0.2708,0.0092,86.31763091567319,0.07476165671858351,0.009855386163522013,3.1485502591190446
40000,0.7192,0.2716,0.0092,86.32110681352191,0.07473010543702062,0.0098509,3.148609127999529
40250,0.7184,0.2724,0.0092,86.32231475702541,0.0747274071476546,0.009846469565217392,3.1486675597510665
40500,0.7184,0.2724,0.0092,86.32212776436022,0.07472754156134095,0.009842093827160494,3.148724977777279
40750,0.7184,0.2724,0.0092,86.32215040245323,0.0747270377061889,0.009837771779141104,3.1487820250301626
41000,0.7184,0.272,0.0096,86.31965961620647,0.07474849576325981,0.009833492682926829,3.1488380760970376
41250,0.7188,0.2716,0.0096,86.3190664430751,0.07475381731711331,0.009829275151515151,3.148892877575228
41500,0.72,0.2704,0.0096,86.3163055236375,0.07477478029856037,0.00982510843373494,3.1489467450597046
41750,0.7196,0.2708,0.0096,86.31846407497889,0.0747581585843196,0.009820991616766467,3.1490006304186124
42000,0.72,0.2704,0.0096,86.31795709380894,0.07476086032097005,0.009816923809523809,3.1490533676184835
42250,0.72,0.2716,0.0084,86.37884889037989,0.07407616175116627,0.009810650887573965,3.1491118125438105
42500,0.72,0.272,0.008,86.420664466264,0.07359100992386641,0.009799632941176471,3.149181236705321
42750,0.72,0.272,0.008,86.43181356378467,0.07345568635890162,0.009788743859649124,3.1492495195316046
43000,0.7204,0.2716,0.008,86.43840429759409,0.07336887033344491,0.009777981395348837,3.149316781394794
43250,0.7208,0.2712,0.008,86.44614885636148,0.07326961215872674,0.009767343352601156,3.149382788438765
43500,0.7204,0.2716,0.008,86.45579461848843,0.0731610175295845,0.009756827586206896,3.149448974712127
43750,0.7208,0.2712,0.008,86.4552018103721,0.07316570385962355,0.009746432,3.149513654856651
44000,0.7196,0.2724,0.008,86.46100582054657,0.07311055232547799,0.009736154545454545,3.149578065454074
44250,0.7188,0.2732,0.008,86.46229614819353,0.07310750236820801,0.009725993220338984,3.149641256496721
44500,0.7188,0.2732,0.008,86.47276674518633,0.07300679277687983,0.00971594606741573,3.149706736179329
44750,0.7188,0.2732,0.008,86.46251618004091,0.07310274035503321,0.009706011173184358,3.1497705474856064
45000,0.7188,0.2728,0.0084,86.46317122201731,0.07309760832679893,0.009696177777777778,3.149832572444028
45250,0.7192,0.2724,0.0084,86.460549614996,0.07312052335815804,0.009686461878453038,3.14989351602168
45500,0.7208,0.2708,0.0084,86.45969934153898,0.07312664753844615,0.009676852747252747,3.149954092307284
45750,0.7208,0.2708,0.0084,86.46127199146676,0.07311478251821928,0.009667348633879781,3.1500140974859403
46000,0.7228,0.2692,0.008,86.65935582602256,0.07099507364106383,0.009653721739130434,3.1501196730430885
46250,0.7216,0.2708,0.0076,86.66767705104535,0.07089164343632715,0.009639143783783784,3.1502261621617755
46500,0.7216,0.2712,0.0072,86.67178284328111,0.0708345245387045,0.00962461935483871,3.150329658494237
46750,0.7204,0.2724,0.0072,86.68530399452611,0.07068583479038218,0.00961025026737968,3.1504333929407813
47000,0.7228,0.27,0.0072,86.69670372502347,0.07057160161140401,0.009596034042553192,3.150536272340019
47250,0.722,0.2708,0.0072,86.6818649969345,0.07071670541795672,0.009581968253968254,3.15063648846521
47500,0.722,0.2708,0.0072,86.70008991749621,0.07054543856248476,0.00956805052631579,3.1507402543154
47750,0.722,0.2708,0.0072,86.68294217108888,0.0707037215348891,0.009554278534031414,3.150840537800657
48000,0.722,0.2704,0.0076,86.68337693881996,0.07069539520152739,0.009540641666666667,3.150938406666276
48250,0.7216,0.2704,0.008,86.68624630551166,0.07067398671458985,0.009526980310880829,3.15103853761619
48500,0.722,0.27,0.008,86.68476224362674,0.07068793401933504,0.009513632989690721,3.151132753814044
48750,0.722,0.27,0.008,86.68307845477348,0.0707013509755259,0.009500422564102565,3.151226072614996
49000,0.7212,0.2704,0.0084,86.68345926641597,0.07069946322788312,0.009487338775510204,3.151321162448597
49250,0.7224,0.2692,0.0084,86.70719890956488,0.07048341391266241,0.009474395939086295,3.151419552486931
49500,0.7216,0.2704,0.008,86.70964275826772,0.0704592950250819,0.009461575757575757,3.1515139006056785
49750,0.722,0.27,0.008,86.68975401989873,0.07063055012292511,0.009448892462311557,3.1516063292458534
50000,0.7228,0.2692,0.008,86.69098805442077,0.07061821279039086,0.009436336,3.1516999839996247
