t,frac_C,frac_D,frac_L,avg_res,gini,per_sigma,per_output,per_net,cum_net_hat,edges_CC,edges_CD,edges_DD,edges_CL,edges_DL,edges_LL,edges_total,edges_CC_ratio,edges_CD_ratio,edges_DD_ratio,edges_CL_ratio,edges_DL_ratio,edges_LL_ratio,D_perimeter,D_perimeter_ratio
9900,0.2272,0.7728,0.0,49.80752825237145,0.3062620939661351,0.0,2946.3999999999996,2946.3999999999996,1.381541527272723,643,986,3371,0,0,0,5000,0.1286,0.1972,0.6742,0.0,0.0,0.0,986,0.1972
10000,0.3168,0.6832,0.0,56.310872314004996,0.26137706235477537,0.0,4019.6,4019.6,1.3822444959999958,1016,1136,2848,0,0,0,5000,0.2032,0.2272,0.5696,0.0,0.0,0.0,1136,0.2272
10100,0.2156,0.7844,0.0,46.69869158079718,0.3157035175447876,0.0,2600.0,2600.0,1.3814476356435619,674,808,3518,0,0,0,5000,0.1348,0.1616,0.7036,0.0,0.0,0.0,808,0.1616
10200,0.3184,0.6816,0.0,48.66310554982746,0.3408994135143441,0.0,3702.8,3702.8,1.3810739137254886,1056,1072,2872,0,0,0,5000,0.2112,0.2144,0.5744,0.0,0.0,0.0,1072,0.2144
10300,0.2364,0.7636,0.0,50.84850158160137,0.30190334189055096,0.0,2745.6,2745.6,1.3821872776699005,772,820,3408,0,0,0,5000,0.1544,0.164,0.6816,0.0,0.0,0.0,820,0.164
10400,0.3152,0.6848,0.0,57.77260606175328,0.22827759386711738,0.0,3744.0,3744.0,1.3833479076923052,1039,1074,2887,0,0,0,5000,0.2078,0.2148,0.5774,0.0,0.0,0.0,1074,0.2148
10500,0.2308,0.7692,0.0,43.586178145800254,0.38217916568806104,0.0,2878.4,2878.4,1.3816562742857121,687,934,3379,0,0,0,5000,0.1374,0.1868,0.6758,0.0,0.0,0.0,934,0.1868
10600,0.326,0.674,0.0,52.22499598380966,0.31416507668924537,0.0,4083.2000000000003,4083.2000000000003,1.381936377358489,1062,1136,2802,0,0,0,5000,0.2124,0.2272,0.5604,0.0,0.0,0.0,1136,0.2272
10700,0.266,0.734,0.0,54.99745226595777,0.2644787418580074,0.0,3342.4,3342.4,1.3832209495327084,808,1044,3148,0,0,0,5000,0.1616,0.2088,0.6296,0.0,0.0,0.0,1044,0.2088
10800,0.2572,0.7428,0.0,54.93872206980039,0.2529300068370483,0.0,3087.6,3087.6,1.384239540740738,835,902,3263,0,0,0,5000,0.167,0.1804,0.6526,0.0,0.0,0.0,902,0.1804
10900,0.3432,0.6568,0.0,56.487347894976594,0.2590880010659968,0.0,4250.4,4250.4,1.3847625834862372,1076,1280,2644,0,0,0,5000,0.2152,0.256,0.5288,0.0,0.0,0.0,1280,0.256
11000,0.292,0.708,0.0,51.53955404253594,0.3197248213887656,0.0,3608.8,3608.8,1.3845215127272716,892,1136,2972,0,0,0,5000,0.1784,0.2272,0.5944,0.0,0.0,0.0,1136,0.2272
11100,0.3312,0.6688,0.0,51.43013128016738,0.3204337083988823,0.0,3926.0,3926.0,1.384883372972971,1092,1128,2780,0,0,0,5000,0.2184,0.2256,0.556,0.0,0.0,0.0,1128,0.2256
11200,0.2876,0.7124,0.0,44.41106251529682,0.39663950636260087,0.0,3475.2,3475.2,1.3845732285714272,930,1016,3054,0,0,0,5000,0.186,0.2032,0.6108,0.0,0.0,0.0,1016,0.2032
11300,0.2708,0.7292,0.0,47.69388865333479,0.3458787059634192,0.0,3531.2,3531.2,1.3845964176991146,817,1074,3109,0,0,0,5000,0.1634,0.2148,0.6218,0.0,0.0,0.0,1074,0.2148
11400,0.3344,0.6656,0.0,55.13998736443792,0.2839857105440636,0.0,4200.0,4200.0,1.3853712421052626,1098,1148,2754,0,0,0,5000,0.2196,0.2296,0.5508,0.0,0.0,0.0,1148,0.2296
11500,0.352,0.648,0.0,54.26444200102363,0.2774408220959767,0.0,4057.2,4057.2,1.3849945043478267,1181,1158,2661,0,0,0,5000,0.2362,0.2316,0.5322,0.0,0.0,0.0,1158,0.2316
11600,0.2968,0.7032,0.0,58.20258296482043,0.2427791710037003,0.0,3729.2000000000003,3729.2000000000003,1.3867685241379308,950,1068,2982,0,0,0,5000,0.19,0.2136,0.5964,0.0,0.0,0.0,1068,0.2136
11700,0.256,0.744,0.0,54.47695838677575,0.26322393020875134,0.0,3236.3999999999996,3236.3999999999996,1.3868318358974367,770,1020,3210,0,0,0,5000,0.154,0.204,0.642,0.0,0.0,0.0,1020,0.204
11800,0.3116,0.6884,0.0,52.02454540947468,0.30823657595822673,0.0,3680.4,3680.4,1.3866118372881366,1074,968,2958,0,0,0,5000,0.2148,0.1936,0.5916,0.0,0.0,0.0,968,0.1936
11900,0.3016,0.6984,0.0,51.90970342119243,0.30877593641122325,0.0,3566.0,3566.0,1.3873350050420177,988,1040,2972,0,0,0,5000,0.1976,0.208,0.5944,0.0,0.0,0.0,1040,0.208
12000,0.2048,0.7952,0.0,44.24568038141958,0.36549066245015,0.0,2428.4,2428.4,1.3859428666666673,638,772,3590,0,0,0,5000,0.1276,0.1544,0.718,0.0,0.0,0.0,772,0.1544
12100,0.2956,0.7044,0.0,38.109200998587745,0.4406919125568568,0.0,3589.6000000000004,3589.6000000000004,1.3845575801652916,948,1060,2992,0,0,0,5000,0.1896,0.212,0.5984,0.0,0.0,0.0,1060,0.212
12200,0.2748,0.7252,0.0,44.17033431715511,0.39242473391225746,0.0,3535.6000000000004,3535.6000000000004,1.3852943213114788,822,1104,3074,0,0,0,5000,0.1644,0.2208,0.6148,0.0,0.0,0.0,1104,0.2208
12300,0.2736,0.7264,0.0,40.815838219938065,0.41395334039729276,0.0,3430.0,3430.0,1.3842299837398409,854,1028,3118,0,0,0,5000,0.1708,0.2056,0.6236,0.0,0.0,0.0,1028,0.2056
12400,0.2212,0.7788,0.0,40.52311770840212,0.4161712593210606,0.0,2778.4,2778.4,1.3835490451612937,662,888,3450,0,0,0,5000,0.1324,0.1776,0.69,0.0,0.0,0.0,888,0.1776
12500,0.2828,0.7172,0.0,33.24573154598489,0.49663378266025976,0.0,3374.3999999999996,3374.3999999999996,1.381959385600004,927,974,3099,0,0,0,5000,0.1854,0.1948,0.6198,0.0,0.0,0.0,974,0.1948
12600,0.2868,0.7132,0.0,37.443434815789466,0.4552012887493408,0.0,3642.3999999999996,3642.3999999999996,1.381994730158734,867,1134,2999,0,0,0,5000,0.1734,0.2268,0.5998,0.0,0.0,0.0,1134,0.2268
12700,0.2692,0.7308,0.0,32.625035472517105,0.49184280601567876,0.0,3274.0,3274.0,1.380801222047248,838,1016,3146,0,0,0,5000,0.1676,0.2032,0.6292,0.0,0.0,0.0,1016,0.2032
12800,0.2376,0.7624,0.0,36.49907326393302,0.45609640962063636,0.0,2988.0,2988.0,1.3806356875000039,734,908,3358,0,0,0,5000,0.1468,0.1816,0.6716,0.0,0.0,0.0,908,0.1816
12900,0.3,0.7,0.0,47.09258213887769,0.3599123613504874,0.0,3484.8,3484.8,1.3813034170542666,936,1128,2936,0,0,0,5000,0.1872,0.2256,0.5872,0.0,0.0,0.0,1128,0.2256
13000,0.2968,0.7032,0.0,49.34585108593215,0.3318879499134625,0.0,3646.8,3646.8,1.3814864492307708,928,1112,2960,0,0,0,5000,0.1856,0.2224,0.592,0.0,0.0,0.0,1112,0.2224
13100,0.3292,0.6708,0.0,58.67990622680108,0.23977212950846402,0.0,4006.0,4006.0,1.3825991206106898,1045,1202,2753,0,0,0,5000,0.209,0.2404,0.5506,0.0,0.0,0.0,1202,0.2404
13200,0.2936,0.7064,0.0,53.77050925942024,0.27832710620548734,0.0,3599.6,3599.6,1.3826015030303072,947,1042,3011,0,0,0,5000,0.1894,0.2084,0.6022,0.0,0.0,0.0,1042,0.2084
13300,0.2412,0.7588,0.0,53.42696792091588,0.2632272514526202,0.0,2917.6,2917.6,1.3827361804511324,704,1004,3292,0,0,0,5000,0.1408,0.2008,0.6584,0.0,0.0,0.0,1004,0.2008
13400,0.26,0.74,0.0,47.44772304933243,0.3461698580264027,0.0,3108.8,3108.8,1.3823734925373188,878,844,3278,0,0,0,5000,0.1756,0.1688,0.6556,0.0,0.0,0.0,844,0.1688
13500,0.242,0.758,0.0,47.753795020794286,0.3316259351504123,0.0,2896.0,2896.0,1.3827663525925962,738,944,3318,0,0,0,5000,0.1476,0.1888,0.6636,0.0,0.0,0.0,944,0.1888
13600,0.2732,0.7268,0.0,42.806698998446585,0.38895585770331004,0.0,3240.8,3240.8,1.3819264235294153,830,1072,3098,0,0,0,5000,0.166,0.2144,0.6196,0.0,0.0,0.0,1072,0.2144
13700,0.2732,0.7268,0.0,49.82333780616785,0.32775863109219944,0.0,3331.6000000000004,3331.6000000000004,1.3824963620437993,850,1032,3118,0,0,0,5000,0.17,0.2064,0.6236,0.0,0.0,0.0,1032,0.2064
13800,0.3068,0.6932,0.0,57.552441911137514,0.24264505765532882,0.0,3751.2,3751.2,1.382995675362323,952,1164,2884,0,0,0,5000,0.1904,0.2328,0.5768,0.0,0.0,0.0,1164,0.2328
13900,0.266,0.734,0.0,49.92260250014837,0.3071035428741619,0.0,3282.0,3282.0,1.3825584575539624,871,918,3211,0,0,0,5000,0.1742,0.1836,0.6422,0.0,0.0,0.0,918,0.1836
14000,0.2948,0.7052,0.0,56.736383713731634,0.2510082569348672,0.0,3737.6000000000004,3737.6000000000004,1.3832532571428628,870,1208,2922,0,0,0,5000,0.174,0.2416,0.5844,0.0,0.0,0.0,1208,0.2416
14100,0.3176,0.6824,0.0,54.94517795915461,0.2683436332295736,0.0,3991.2,3991.2,1.3832149900709283,976,1224,2800,0,0,0,5000,0.1952,0.2448,0.56,0.0,0.0,0.0,1224,0.2448
14200,0.2876,0.7124,0.0,55.56341222354865,0.24678920739101984,0.0,3496.0,3496.0,1.38350104788733,899,1078,3023,0,0,0,5000,0.1798,0.2156,0.6046,0.0,0.0,0.0,1078,0.2156
14300,0.2692,0.7308,0.0,50.79537615557993,0.2931714997086082,0.0,3364.0,3364.0,1.3826915916083973,823,1046,3131,0,0,0,5000,0.1646,0.2092,0.6262,0.0,0.0,0.0,1046,0.2092
14400,0.2756,0.7244,0.0,50.38530529312422,0.2977118507193998,0.0,3344.4,3344.4,1.3822408666666723,831,1094,3075,0,0,0,5000,0.1662,0.2188,0.615,0.0,0.0,0.0,1094,0.2188
14500,0.2696,0.7304,0.0,40.36875779490404,0.4233862032310766,0.0,3174.0,3174.0,1.380984960000006,859,978,3163,0,0,0,5000,0.1718,0.1956,0.6326,0.0,0.0,0.0,978,0.1956
14600,0.3148,0.6852,0.0,44.86210332361972,0.3692632599503823,0.0,3732.0,3732.0,1.3810210410958956,1051,1046,2903,0,0,0,5000,0.2102,0.2092,0.5806,0.0,0.0,0.0,1046,0.2092
14700,0.2504,0.7496,0.0,41.97205002716087,0.3988389932638469,0.0,3115.2000000000003,3115.2000000000003,1.3802586775510257,740,1024,3236,0,0,0,5000,0.148,0.2048,0.6472,0.0,0.0,0.0,1024,0.2048
14800,0.2264,0.7736,0.0,43.50011747535096,0.3858722468484945,0.0,2720.0,2720.0,1.3799629081081144,730,804,3466,0,0,0,5000,0.146,0.1608,0.6932,0.0,0.0,0.0,804,0.1608
14900,0.2884,0.7116,0.0,49.905558893043,0.3082336982239173,0.0,3382.8,3382.8,1.3802234416107437,944,996,3060,0,0,0,5000,0.1888,0.1992,0.612,0.0,0.0,0.0,996,0.1992
15000,0.2988,0.7012,0.0,51.73672776615449,0.29391784921490893,0.0,3601.2000000000003,3601.2000000000003,1.380341482666673,929,1130,2941,0,0,0,5000,0.1858,0.226,0.5882,0.0,0.0,0.0,1130,0.226
15100,0.29,0.71,0.0,51.57679445877474,0.2855175865258121,0.0,3225.5999999999995,3225.5999999999995,1.3807379284768269,995,910,3095,0,0,0,5000,0.199,0.182,0.619,0.0,0.0,0.0,910,0.182
15200,0.3392,0.6608,0.0,53.497736676440354,0.28976697063812107,0.0,4024.4,4024.4,1.3809052421052688,1171,1050,2779,0,0,0,5000,0.2342,0.21,0.5558,0.0,0.0,0.0,1050,0.21
15300,0.282,0.718,0.0,53.59411373458733,0.28257957203000383,0.0,3616.7999999999997,3616.7999999999997,1.3815065934640571,852,1116,3032,0,0,0,5000,0.1704,0.2232,0.6064,0.0,0.0,0.0,1116,0.2232
15400,0.2224,0.7776,0.0,47.303032662971816,0.3470981316876402,0.0,2837.2000000000003,2837.2000000000003,1.3809888519480573,608,1008,3384,0,0,0,5000,0.1216,0.2016,0.6768,0.0,0.0,0.0,1008,0.2016
15500,0.3104,0.6896,0.0,47.16026837788085,0.3631560947226131,0.0,3733.2000000000003,3733.2000000000003,1.3805378890322633,1017,1070,2913,0,0,0,5000,0.2034,0.214,0.5826,0.0,0.0,0.0,1070,0.214
15600,0.2968,0.7032,0.0,52.88943624112034,0.30041070472444537,0.0,3679.2,3679.2,1.3812528102564152,902,1164,2934,0,0,0,5000,0.1804,0.2328,0.5868,0.0,0.0,0.0,1164,0.2328
15700,0.242,0.758,0.0,48.25949717541154,0.31551838373228447,0.0,2933.2,2933.2,1.3810159694267568,747,926,3327,0,0,0,5000,0.1494,0.1852,0.6654,0.0,0.0,0.0,926,0.1852
15800,0.2436,0.7564,0.0,39.83911237133264,0.43404393883136405,0.0,2903.6000000000004,2903.6000000000004,1.379957286075954,720,996,3284,0,0,0,5000,0.144,0.1992,0.6568,0.0,0.0,0.0,996,0.1992
15900,0.3644,0.6356,0.0,45.44303126680366,0.40824761698177703,0.0,4221.2,4221.2,1.3801828930817648,1276,1092,2632,0,0,0,5000,0.2552,0.2184,0.5264,0.0,0.0,0.0,1092,0.2184
16000,0.2644,0.7356,0.0,48.69403146259528,0.32941713479841506,0.0,3170.0,3170.0,1.3805277500000037,806,1032,3162,0,0,0,5000,0.1612,0.2064,0.6324,0.0,0.0,0.0,1032,0.2064
16100,0.2584,0.7416,0.0,39.67735998348015,0.436464983002725,0.0,3193.6000000000004,3193.6000000000004,1.380044511801246,769,1046,3185,0,0,0,5000,0.1538,0.2092,0.637,0.0,0.0,0.0,1046,0.2092
16200,0.2824,0.7176,0.0,40.76539422720059,0.41993091331454147,0.0,3314.0,3314.0,1.3801558716049418,929,966,3105,0,0,0,5000,0.1858,0.1932,0.621,0.0,0.0,0.0,966,0.1932
16300,0.2988,0.7012,0.0,42.59857711067021,0.40168120327485374,0.0,3762.0,3762.0,1.3801272343558317,944,1100,2956,0,0,0,5000,0.1888,0.22,0.5912,0.0,0.0,0.0,1100,0.22
16400,0.34,0.66,0.0,41.540411085028445,0.42794949976015806,0.0,3962.8,3962.8,1.3804234926829302,1118,1164,2718,0,0,0,5000,0.2236,0.2328,0.5436,0.0,0.0,0.0,1164,0.2328
16500,0.3048,0.6952,0.0,51.739881811284484,0.3181545331287301,0.0,3791.6,3791.6,1.381727728484852,967,1114,2919,0,0,0,5000,0.1934,0.2228,0.5838,0.0,0.0,0.0,1114,0.2228
16600,0.3344,0.6656,0.0,54.947893698379936,0.2738194328150386,0.0,4012.7999999999997,4012.7999999999997,1.3822453012048226,1084,1176,2740,0,0,0,5000,0.2168,0.2352,0.548,0.0,0.0,0.0,1176,0.2352
16700,0.2592,0.7408,0.0,42.43707093894282,0.40611933596774186,0.0,3134.3999999999996,3134.3999999999996,1.3814259353293443,841,910,3249,0,0,0,5000,0.1682,0.182,0.6498,0.0,0.0,0.0,910,0.182
16800,0.2216,0.7784,0.0,35.18236707833431,0.4690309955603343,0.0,2771.5999999999995,2771.5999999999995,1.3804234095238126,652,912,3436,0,0,0,5000,0.1304,0.1824,0.6872,0.0,0.0,0.0,912,0.1824
16900,0.3612,0.6388,0.0,36.90498578794473,0.47054015587363,0.0,4350.8,4350.8,1.3800752378698253,1209,1194,2597,0,0,0,5000,0.2418,0.2388,0.5194,0.0,0.0,0.0,1194,0.2388
17000,0.3392,0.6608,0.0,51.49555486031681,0.3178863682316321,0.0,4040.7999999999997,4040.7999999999997,1.3810227576470613,1090,1212,2698,0,0,0,5000,0.218,0.2424,0.5396,0.0,0.0,0.0,1212,0.2424
17100,0.2652,0.7348,0.0,50.280575438470215,0.3082073802586146,0.0,3294.4,3294.4,1.3812889263157924,819,1014,3167,0,0,0,5000,0.1638,0.2028,0.6334,0.0,0.0,0.0,1014,0.2028
17200,0.3004,0.6996,0.0,55.83456951654629,0.2519398158187304,0.0,3607.6,3607.6,1.3815651813953516,947,1110,2943,0,0,0,5000,0.1894,0.222,0.5886,0.0,0.0,0.0,1110,0.222
17300,0.2412,0.7588,0.0,46.75597033831984,0.34708613411244016,0.0,2970.0,2970.0,1.3811378589595398,736,940,3324,0,0,0,5000,0.1472,0.188,0.6648,0.0,0.0,0.0,940,0.188
17400,0.2472,0.7528,0.0,43.62779640132145,0.38758635663916974,0.0,3177.6000000000004,3177.6000000000004,1.3805851126436806,750,972,3278,0,0,0,5000,0.15,0.1944,0.6556,0.0,0.0,0.0,972,0.1944
17500,0.298,0.702,0.0,21.198329268607015,0.5940645364447394,0.0,3578.3999999999996,3578.3999999999996,1.3784513005714314,962,1056,2982,0,0,0,5000,0.1924,0.2112,0.5964,0.0,0.0,0.0,1056,0.2112
17600,0.3376,0.6624,0.0,44.786129338699205,0.3864922092600473,0.0,4030.0,4030.0,1.3792137181818207,1099,1178,2723,0,0,0,5000,0.2198,0.2356,0.5446,0.0,0.0,0.0,1178,0.2356
17700,0.3128,0.6872,0.0,55.6397247946664,0.285274520364076,0.0,3742.4000000000005,3742.4000000000005,1.3801903005649747,994,1140,2866,0,0,0,5000,0.1988,0.228,0.5732,0.0,0.0,0.0,1140,0.228
17800,0.244,0.756,0.0,50.07831139876385,0.32522005275322724,0.0,3068.8,3068.8,1.3801031101123624,729,982,3289,0,0,0,5000,0.1458,0.1964,0.6578,0.0,0.0,0.0,982,0.1964
17900,0.368,0.632,0.0,53.513504806257075,0.28048190242327786,0.0,4232.0,4232.0,1.380496813407824,1270,1140,2590,0,0,0,5000,0.254,0.228,0.518,0.0,0.0,0.0,1140,0.228
18000,0.2916,0.7084,0.0,59.72119013959067,0.22019438865659147,0.0,3568.3999999999996,3568.3999999999996,1.381782595555558,930,1056,3014,0,0,0,5000,0.186,0.2112,0.6028,0.0,0.0,0.0,1056,0.2112
18100,0.2552,0.7448,0.0,49.608310812682085,0.2854308627485881,0.0,3181.6000000000004,3181.6000000000004,1.3811125745856376,794,964,3242,0,0,0,5000,0.1588,0.1928,0.6484,0.0,0.0,0.0,964,0.1928
18200,0.2732,0.7268,0.0,55.28565365075934,0.27104715596244117,0.0,3528.0,3528.0,1.3812003340659365,809,1114,3077,0,0,0,5000,0.1618,0.2228,0.6154,0.0,0.0,0.0,1114,0.2228
18300,0.2644,0.7356,0.0,49.7533463486292,0.32349912955693827,0.0,3045.2,3045.2,1.3810099759562864,801,1042,3157,0,0,0,5000,0.1602,0.2084,0.6314,0.0,0.0,0.0,1042,0.2084
18400,0.2532,0.7468,0.0,57.19749636892921,0.24977178804439798,0.0,3179.6,3179.6,1.3818406000000025,792,948,3260,0,0,0,5000,0.1584,0.1896,0.652,0.0,0.0,0.0,948,0.1896
18500,0.2356,0.7644,0.0,43.381218601051934,0.40292491264063846,0.0,3021.6,3021.6,1.3810910183783809,720,916,3364,0,0,0,5000,0.144,0.1832,0.6728,0.0,0.0,0.0,916,0.1832
18600,0.2192,0.7808,0.0,29.47391896057802,0.5237864946582751,0.0,2683.2,2683.2,1.37983052043011,658,876,3466,0,0,0,5000,0.1316,0.1752,0.6932,0.0,0.0,0.0,876,0.1752
18700,0.3068,0.6932,0.0,34.348011610667115,0.48664623614859776,0.0,3702.0,3702.0,1.3795502973262066,986,1096,2918,0,0,0,5000,0.1972,0.2192,0.5836,0.0,0.0,0.0,1096,0.2192
18800,0.2948,0.7052,0.0,45.42842854902391,0.3742882730727338,0.0,3553.6000000000004,3553.6000000000004,1.3802097446808548,963,1022,3015,0,0,0,5000,0.1926,0.2044,0.603,0.0,0.0,0.0,1022,0.2044
18900,0.2584,0.7416,0.0,57.18468543967642,0.24730410132978245,0.0,3311.2,3311.2,1.3814161947089991,695,1194,3111,0,0,0,5000,0.139,0.2388,0.6222,0.0,0.0,0.0,1194,0.2388
19000,0.29,0.71,0.0,50.10320149457627,0.31923550418571717,0.0,3485.6000000000004,3485.6000000000004,1.381235983157899,990,920,3090,0,0,0,5000,0.198,0.184,0.618,0.0,0.0,0.0,920,0.184
19100,0.2696,0.7304,0.0,50.805674653083585,0.317648687070484,0.0,3537.6,3537.6,1.3811900816753973,831,1034,3135,0,0,0,5000,0.1662,0.2068,0.627,0.0,0.0,0.0,1034,0.2068
19200,0.3088,0.6912,0.0,39.13399050573579,0.4469571969538988,0.0,3658.0,3658.0,1.3799804666666706,1032,1024,2944,0,0,0,5000,0.2064,0.2048,0.5888,0.0,0.0,0.0,1024,0.2048
19300,0.3208,0.6792,0.0,50.980328916129906,0.29753685929273666,0.0,3951.6,3951.6,1.3803372020725426,986,1236,2778,0,0,0,5000,0.1972,0.2472,0.5556,0.0,0.0,0.0,1236,0.2472
19400,0.2744,0.7256,0.0,53.585503281124446,0.27662655158465926,0.0,3459.2000000000003,3459.2000000000003,1.3803960659793855,836,1072,3092,0,0,0,5000,0.1672,0.2144,0.6184,0.0,0.0,0.0,1072,0.2144
19500,0.3428,0.6572,0.0,57.78645411550668,0.2473753776213803,0.0,4099.2,4099.2,1.3810729928205172,1162,1104,2734,0,0,0,5000,0.2324,0.2208,0.5468,0.0,0.0,0.0,1104,0.2208
19600,0.2948,0.7052,0.0,60.07796452043394,0.22994704843048802,0.0,3871.2000000000003,3871.2000000000003,1.3820372734693933,850,1248,2902,0,0,0,5000,0.17,0.2496,0.5804,0.0,0.0,0.0,1248,0.2496
19700,0.2316,0.7684,0.0,52.49071178961115,0.26829152257881483,0.0,2752.0,2752.0,1.3820088852791934,710,896,3394,0,0,0,5000,0.142,0.1792,0.6788,0.0,0.0,0.0,896,0.1792
19800,0.3064,0.6936,0.0,50.80029478603287,0.32050598122851115,0.0,3597.6,3597.6,1.381917551515159,1027,1010,2963,0,0,0,5000,0.2054,0.202,0.5926,0.0,0.0,0.0,1010,0.202
